Round,ColonyID,Colony,Treatment,All_Weight,All_weight_over100,C_weight,DB_weight,NB_weight,C_weight_less_100,DB_weight_less_100,NB_weight_less_100
Round1,181,col3,db,0.0061,0.221,,,,,,
Round1,181,col3,db,0.0062,0.2216,,,,,,
Round1,181,col3,db,0.0063,0.2232,,,,,,
Round1,181,col3,db,0.0063,0.2236,,,,,,
Round1,181,col3,db,0.0064,0.225,,,,,,
Round1,181,col3,db,0.0064,0.2267,,,,,,
Round1,181,col3,db,0.0064,0.2283,,,,,,
Round1,181,col3,db,0.0068,0.2285,,,,,,
Round1,181,col3,db,0.0074,0.2285,,,,,,
Round1,181,col3,db,0.0074,0.2305,,,,,,
Round1,181,col3,db,0.0075,0.231,,,,,,
Round1,181,col3,db,0.0077,0.2316,,,,,,
Round1,181,col3,db,0.0085,0.2325,,,,,,
Round1,181,col3,db,0.0085,0.2354,,,,,,
Round1,181,col3,db,0.0086,0.2362,,,,,,
Round1,181,col3,db,0.0086,0.2431,,,,,,
Round1,181,col3,db,0.0087,0.2454,,,,,,
Round1,181,col3,db,0.0089,0.2456,,,,,,
Round1,181,col3,db,0.0091,0.2492,,,,,,
Round1,181,col3,db,0.0093,0.2498,,,,,,
Round1,181,col3,db,0.0097,0.2512,,,,,,
Round1,181,col3,db,0.0099,0.2522,,,,,,
Round1,181,col3,db,0.01,0.255,,,,,,
Round1,181,col3,db,0.01,0.2558,,,,,,
Round1,181,col3,db,0.0103,0.2597,,,,,,
Round1,181,col3,db,0.0104,0.2597,,,,,,
Round1,181,col3,db,0.0104,0.26,,,,,,
Round1,181,col3,db,0.0107,0.2624,,,,,,
Round1,181,col3,db,0.0108,0.265,,,,,,
Round1,181,col3,db,0.0109,0.267,,,,,,
Round1,181,col3,db,0.0109,0.2703,,,,,,
Round1,181,col3,db,0.0111,0.274,,,,,,
Round1,181,col3,db,0.0112,0.2748,,,,,,
Round1,181,col3,db,0.0113,0.2784,,,,,,
Round1,181,col3,db,0.0114,0.2816,,,,,,
Round1,181,col3,db,0.0115,0.2824,,,,,,
Round1,181,col3,db,0.0115,0.2856,,,,,,
Round1,181,col3,db,0.0116,0.2872,,,,,,
Round1,181,col3,db,0.0116,0.2884,,,,,,
Round1,181,col3,db,0.0117,0.2911,,,,,,
Round1,181,col3,db,0.0117,0.2921,,,,,,
Round1,181,col3,db,0.0118,0.2938,,,,,,
Round1,181,col3,db,0.0119,0.2971,,,,,,
Round1,181,col3,db,0.0121,0.2986,,,,,,
Round1,181,col3,db,0.0121,0.2991,,,,,,
Round1,181,col3,db,0.0121,0.2995,,,,,,
Round1,181,col3,db,0.0122,0.301,,,,,,
Round1,181,col3,db,0.0123,0.3025,,,,,,
Round1,181,col3,db,0.0124,0.3028,,,,,,
Round1,181,col3,db,0.0124,0.3059,,,,,,
Round1,181,col3,db,0.0126,0.3061,,,,,,
Round1,181,col3,db,0.0127,0.3076,,,,,,
Round1,181,col3,db,0.0129,0.3101,,,,,,
Round1,181,col3,db,0.0135,0.3111,,,,,,
Round1,181,col3,db,0.0137,0.3115,,,,,,
Round1,181,col3,db,0.0137,0.3125,,,,,,
Round1,181,col3,db,0.0138,0.3184,,,,,,
Round1,181,col3,db,0.0139,0.3185,,,,,,
Round1,181,col3,db,0.0143,0.3232,,,,,,
Round1,181,col3,db,0.0149,0.3267,,,,,,
Round1,181,col3,db,0.0153,0.3285,,,,,,
Round1,181,col3,db,0.0153,0.3288,,,,,,
Round1,181,col3,db,0.0154,0.3321,,,,,,
Round1,181,col3,db,0.0156,0.3323,,,,,,
Round1,181,col3,db,0.0156,0.3324,,,,,,
Round1,181,col3,db,0.0157,0.3341,,,,,,
Round1,181,col3,db,0.016,0.3385,,,,,,
Round1,181,col3,db,0.0161,0.3395,,,,,,
Round1,181,col3,db,0.0161,0.3411,,,,,,
Round1,181,col3,db,0.0166,0.3547,,,,,,
Round1,181,col3,db,0.0168,0.3635,,,,,,
Round1,181,col3,db,0.0173,0.3641,,,,,,
Round1,181,col3,db,0.0178,0.3787,,,,,,
Round1,181,col3,db,0.018,0.3788,,,,,,
Round1,181,col3,db,0.0181,0.3822,,,,,,
Round1,181,col3,db,0.0181,0.3865,,,,,,
Round1,181,col3,db,0.0185,0.3887,,,,,,
Round1,181,col3,db,0.0188,0.4009,,,,,,
Round1,181,col3,db,0.0188,0.4046,,,,,,
Round1,181,col3,db,0.0188,0.4234,,,,,,
Round1,181,col3,db,0.0193,0.4267,,,,,,
Round1,181,col3,db,0.0196,0.4321,,,,,,
Round1,181,col3,db,0.0196,0.435,,,,,,
Round1,181,col3,db,0.0205,0.4362,,,,,,
Round1,181,col3,db,0.0205,0.4447,,,,,,
Round1,181,col3,db,0.0207,0.4488,,,,,,
Round1,181,col3,db,0.0209,0.4562,,,,,,
Round1,181,col3,db,0.021,0.4858,,,,,,
Round1,181,col3,db,0.021,0.4987,,,,,,
Round1,181,col3,db,0.0213,0.512,,,,,,
Round1,181,col3,db,0.0219,0.5129,,,,,,
Round1,181,col3,db,0.0232,0.5148,,,,,,
Round1,181,col3,db,0.0233,0.5215,,,,,,
Round1,181,col3,db,0.0236,0.5242,,,,,,
Round1,181,col3,db,0.0238,0.5329,,,,,,
Round1,181,col3,db,0.0238,0.5607,,,,,,
Round1,181,col3,db,0.0243,0.565,,,,,,
Round1,181,col3,db,0.0244,0.5684,,,,,,
Round1,181,col3,db,0.0246,0.5715,,,,,,
Round1,181,col3,db,0.0249,0.614,,,,,,
Round1,181,col3,db,0.0253,0.66,,,,,,
Round1,181,col3,db,0.0254,0.6612,,,,,,
Round1,181,col3,db,0.0257,0.6613,,,,,,
Round1,181,col3,db,0.0257,0.6649,,,,,,
Round1,181,col3,db,0.0258,0.6674,,,,,,
Round1,181,col3,db,0.0261,0.704,,,,,,
Round1,181,col3,db,0.0264,0.7055,,,,,,
Round1,181,col3,db,0.0278,0.7059,,,,,,
Round1,181,col3,db,0.028,0.7206,,,,,,
Round1,181,col3,db,0.0289,0.7321,,,,,,
Round1,181,col3,db,0.0311,0.7339,,,,,,
Round1,181,col3,db,0.0317,0.7423,,,,,,
Round1,181,col3,db,0.032,0.7679,,,,,,
Round1,181,col3,db,0.0323,0.7701,,,,,,
Round1,181,col3,db,0.0328,0.7762,,,,,,
Round1,181,col3,db,0.0333,0.8084,,,,,,
Round1,181,col3,db,0.0333,0.821,,,,,,
Round1,181,col3,db,0.0336,0.8231,,,,,,
Round1,181,col3,db,0.0342,0.8356,,,,,,
Round1,181,col3,db,0.0349,0.8387,,,,,,
Round1,181,col3,db,0.0352,0.8414,,,,,,
Round1,181,col3,db,0.036,0.8487,,,,,,
Round1,181,col3,db,0.0361,0.8554,,,,,,
Round1,181,col3,db,0.0361,0.8819,,,,,,
Round1,181,col3,db,0.037,0.8963,,,,,,
Round1,181,col3,db,0.0373,0.9017,,,,,,
Round1,181,col3,db,0.0375,0.9088,,,,,,
Round1,181,col3,db,0.0379,0.9136,,,,,,
Round1,181,col3,db,0.0379,0.9164,,,,,,
Round1,181,col3,db,0.038,0.9303,,,,,,
Round1,181,col3,db,0.039,0.9349,,,,,,
Round1,181,col3,db,0.039,0.939,,,,,,
Round1,181,col3,db,0.0391,0.9433,,,,,,
Round1,181,col3,db,0.0393,0.9575,,,,,,
Round1,181,col3,db,0.0397,0.9597,,,,,,
Round1,181,col3,db,0.041,0.9829,,,,,,
Round1,181,col3,db,0.0411,0.9888,,,,,,
Round1,181,col3,db,0.0433,0.9925,,,,,,
Round1,181,col3,db,0.0435,0.9937,,,,,,
Round1,181,col3,db,0.0437,0.995,,,,,,
Round1,181,col3,db,0.044,0.9952,,,,,,
Round1,181,col3,db,0.0443,1.0129,,,,,,
Round1,181,col3,db,0.046,1.0165,,,,,,
Round1,181,col3,db,0.046,1.0189,,,,,,
Round1,181,col3,db,0.0467,1.033,,,,,,
Round1,181,col3,db,0.0469,1.0396,,,,,,
Round1,181,col3,db,0.0471,1.0435,,,,,,
Round1,181,col3,db,0.048,1.0439,,,,,,
Round1,181,col3,db,0.0499,1.0443,,,,,,
Round1,181,col3,db,0.05,1.0473,,,,,,
Round1,181,col3,db,0.0532,1.0507,,,,,,
Round1,181,col3,db,0.0532,1.053,,,,,,
Round1,181,col3,db,0.0542,1.0558,,,,,,
Round1,181,col3,db,0.0544,1.06,,,,,,
Round1,181,col3,db,0.0544,1.0615,,,,,,
Round1,181,col3,db,0.0556,1.0721,,,,,,
Round1,181,col3,db,0.0556,1.0773,,,,,,
Round1,181,col3,db,0.0566,1.0788,,,,,,
Round1,181,col3,db,0.0585,1.08,,,,,,
Round1,181,col3,db,0.0588,1.0858,,,,,,
Round1,181,col3,db,0.0596,1.0915,,,,,,
Round1,181,col3,db,0.0603,1.1031,,,,,,
Round1,181,col3,db,0.0624,1.1052,,,,,,
Round1,181,col3,db,0.0644,1.1131,,,,,,
Round1,181,col3,db,0.0644,1.1153,,,,,,
Round1,181,col3,db,0.0648,1.1168,,,,,,
Round1,181,col3,db,0.0652,1.1243,,,,,,
Round1,181,col3,db,0.066,1.1261,,,,,,
Round1,181,col3,db,0.0667,1.1276,,,,,,
Round1,181,col3,db,0.067,1.1288,,,,,,
Round1,181,col3,db,0.0685,1.1349,,,,,,
Round1,181,col3,db,0.0686,1.1385,,,,,,
Round1,181,col3,db,0.0691,1.1446,,,,,,
Round1,181,col3,db,0.0702,1.1471,,,,,,
Round1,181,col3,db,0.0707,1.1492,,,,,,
Round1,181,col3,db,0.0711,1.1543,,,,,,
Round1,181,col3,db,0.0716,1.1604,,,,,,
Round1,181,col3,db,0.0721,1.1682,,,,,,
Round1,181,col3,db,0.0737,1.1789,,,,,,
Round1,181,col3,db,0.0749,1.184,,,,,,
Round1,181,col3,db,0.0751,1.191,,,,,,
Round1,181,col3,db,0.0751,1.1974,,,,,,
Round1,181,col3,db,0.0758,1.201,,,,,,
Round1,181,col3,db,0.0783,1.2025,,,,,,
Round1,181,col3,db,0.0787,1.2031,,,,,,
Round1,181,col3,db,0.0822,1.217,,,,,,
Round1,181,col3,db,0.0849,1.2236,,,,,,
Round1,181,col3,db,0.0856,1.2407,,,,,,
Round1,181,col3,db,0.0859,1.2476,,,,,,
Round1,181,col3,db,0.0869,1.2648,,,,,,
Round1,181,col3,db,0.0875,1.2735,,,,,,
Round1,181,col3,db,0.0888,1.2822,,,,,,
Round1,181,col3,db,0.0912,1.3323,,,,,,
Round1,181,col3,db,0.0916,,,,,,,
Round1,181,col3,db,0.0918,,,,,,,
Round1,181,col3,db,0.0925,,,,,,,
Round1,181,col3,db,0.0931,,,,,,,
Round1,181,col3,db,0.0953,,,,,,,
Round1,181,col3,db,0.0959,,,,,,,
Round1,181,col3,db,0.0964,,,,,,,
Round1,181,col3,db,0.0976,,,,,,,
Round1,181,col3,db,0.0978,,,,,,,
Round1,181,col3,db,0.0993,,,,,,,
Round1,181,col3,db,0.0993,,,,,,,
Round1,181,col3,db,0.0997,,,,,,,
Round1,181,col3,db,0.1009,,,,,,,
Round1,181,col3,db,0.1019,,,,,,,
Round1,181,col3,db,0.1068,,,,,,,
Round1,181,col3,db,0.1069,,,,,,,
Round1,181,col3,db,0.1142,,,,,,,
Round1,181,col3,db,0.1146,,,,,,,
Round1,181,col3,db,0.1147,,,,,,,
Round1,181,col3,db,0.1161,,,,,,,
Round1,181,col3,db,0.1162,,,,,,,
Round1,181,col3,db,0.1165,,,,,,,
Round1,181,col3,db,0.1176,,,,,,,
Round1,181,col3,db,0.1201,,,,,,,
Round1,181,col3,db,0.1215,,,,,,,
Round1,181,col3,db,0.1231,,,,,,,
Round1,181,col3,db,0.1239,,,,,,,
Round1,181,col3,db,0.1266,,,,,,,
Round1,181,col3,db,0.1296,,,,,,,
Round1,181,col3,db,0.132,,,,,,,
Round1,181,col3,db,0.1369,,,,,,,
Round1,181,col3,db,0.137,,,,,,,
Round1,181,col3,db,0.1372,,,,,,,
Round1,181,col3,db,0.1395,,,,,,,
Round1,181,col3,db,0.1503,,,,,,,
Round1,181,col3,db,0.155,,,,,,,
Round1,181,col3,db,0.1583,,,,,,,
Round1,181,col3,db,0.1586,,,,,,,
Round1,181,col3,db,0.1598,,,,,,,
Round1,181,col3,db,0.1613,,,,,,,
Round1,181,col3,db,0.1631,,,,,,,
Round1,181,col3,db,0.1685,,,,,,,
Round1,181,col3,db,0.1773,,,,,,,
Round1,181,col3,db,0.1786,,,,,,,
Round1,181,col3,db,0.1814,,,,,,,
Round1,181,col3,db,0.1893,,,,,,,
Round1,181,col3,db,0.1895,,,,,,,
Round1,181,col3,db,0.1959,,,,,,,
Round1,181,col3,db,0.2037,,,,,,,
Round1,181,col3,db,0.215,,,,,,,
Round1,181,col3,db,0.2161,,,,,,,
Round1,181,col3,db,0.2267,,,,,,,
Round1,181,col3,db,0.231,,,,,,,
Round1,181,col3,db,0.2325,,,,,,,
Round1,181,col3,db,0.2431,,,,,,,
Round1,181,col3,db,0.2456,,,,,,,
Round1,181,col3,db,0.2498,,,,,,,
Round1,181,col3,db,0.2522,,,,,,,
Round1,181,col3,db,0.2558,,,,,,,
Round1,181,col3,db,0.26,,,,,,,
Round1,181,col3,db,0.2991,,,,,,,
Round1,181,col3,db,0.3101,,,,,,,
Round1,181,col3,db,0.3125,,,,,,,
Round1,181,col3,db,0.3184,,,,,,,
Round1,181,col3,db,0.3288,,,,,,,
Round1,181,col3,db,0.3321,,,,,,,
Round1,181,col3,db,0.3323,,,,,,,
Round1,181,col3,db,0.3547,,,,,,,
Round1,181,col3,db,0.3787,,,,,,,
Round1,181,col3,db,0.3788,,,,,,,
Round1,181,col3,db,0.435,,,,,,,
Round1,181,col3,db,0.4858,,,,,,,
Round1,181,col3,db,0.4987,,,,,,,
Round1,181,col3,db,0.512,,,,,,,
Round1,181,col3,db,0.5148,,,,,,,
Round1,181,col3,db,0.5242,,,,,,,
Round1,181,col3,db,0.5607,,,,,,,
Round1,181,col3,db,0.5715,,,,,,,
Round1,181,col3,db,0.6613,,,,,,,
Round1,181,col3,db,0.7055,,,,,,,
Round1,181,col3,db,0.7701,,,,,,,
Round1,181,col3,db,0.8414,,,,,,,
Round1,181,col3,db,0.8487,,,,,,,
Round1,181,col3,db,0.8819,,,,,,,
Round1,181,col3,db,0.8963,,,,,,,
Round1,181,col3,db,0.9088,,,,,,,
Round1,181,col3,db,0.9303,,,,,,,
Round1,181,col3,db,0.9349,,,,,,,
Round1,181,col3,db,0.9433,,,,,,,
Round1,181,col3,db,0.9575,,,,,,,
Round1,181,col3,db,0.9888,,,,,,,
Round1,181,col3,db,1.0189,,,,,,,
Round1,181,col3,db,1.0439,,,,,,,
Round1,181,col3,db,1.0443,,,,,,,
Round1,181,col3,db,1.0473,,,,,,,
Round1,181,col3,db,1.053,,,,,,,
Round1,181,col3,db,1.06,,,,,,,
Round1,181,col3,db,1.0615,,,,,,,
Round1,181,col3,db,1.0773,,,,,,,
Round1,181,col3,db,1.0788,,,,,,,
Round1,181,col3,db,1.0915,,,,,,,
Round1,181,col3,db,1.1031,,,,,,,
Round1,181,col3,db,1.1052,,,,,,,
Round1,181,col3,db,1.1131,,,,,,,
Round1,181,col3,db,1.1153,,,,,,,
Round1,181,col3,db,1.1261,,,,,,,
Round1,181,col3,db,1.1276,,,,,,,
Round1,181,col3,db,1.1349,,,,,,,
Round1,181,col3,db,1.1385,,,,,,,
Round1,181,col3,db,1.1471,,,,,,,
Round1,181,col3,db,1.1492,,,,,,,
Round1,181,col3,db,1.1604,,,,,,,
Round1,181,col3,db,1.1682,,,,,,,
Round1,181,col3,db,1.1974,,,,,,,
Round1,181,col3,db,1.2025,,,,,,,
Round1,181,col3,db,1.217,,,,,,,
Round1,181,col3,db,1.2236,,,,,,,
Round1,181,col3,db,1.2648,,,,,,,
Round1,181,col3,db,1.2735,,,,,,,
Round1,181,col3,db,1.3323,,,,,,,
Round1,186,col8,db,0.0005,,,,,,,
Round1,186,col8,db,0.0005,,,,,,,
Round1,186,col8,db,0.0005,,,,,,,
Round1,186,col8,db,0.0007,,,,,,,
Round1,186,col8,db,0.0007,,,,,,,
Round1,186,col8,db,0.0007,,,,,,,
Round1,186,col8,db,0.0008,,,,,,,
Round1,186,col8,db,0.0008,,,,,,,
Round1,186,col8,db,0.001,,,,,,,
Round1,186,col8,db,0.001,,,,,,,
Round1,186,col8,db,0.0011,,,,,,,
Round1,186,col8,db,0.0011,,,,,,,
Round1,186,col8,db,0.0011,,,,,,,
Round1,186,col8,db,0.0011,,,,,,,
Round1,186,col8,db,0.0016,,,,,,,
Round1,186,col8,db,0.0017,,,,,,,
Round1,186,col8,db,0.0025,,,,,,,
Round1,186,col8,db,0.003,,,,,,,
Round1,186,col8,db,0.0032,,,,,,,
Round1,186,col8,db,0.0051,,,,,,,
Round1,186,col8,db,0.0066,,,,,,,
Round1,186,col8,db,0.007,,,,,,,
Round1,186,col8,db,0.007,,,,,,,
Round1,186,col8,db,0.0073,,,,,,,
Round1,186,col8,db,0.0074,,,,,,,
Round1,186,col8,db,0.0076,,,,,,,
Round1,186,col8,db,0.0078,,,,,,,
Round1,186,col8,db,0.0083,,,,,,,
Round1,186,col8,db,0.0089,,,,,,,
Round1,186,col8,db,0.0091,,,,,,,
Round1,186,col8,db,0.0093,,,,,,,
Round1,186,col8,db,0.0095,,,,,,,
Round1,186,col8,db,0.0122,,,,,,,
Round1,186,col8,db,0.0127,,,,,,,
Round1,186,col8,db,0.0141,,,,,,,
Round1,186,col8,db,0.0148,,,,,,,
Round1,186,col8,db,0.0254,,,,,,,
Round1,186,col8,db,0.0277,,,,,,,
Round1,186,col8,db,0.0363,,,,,,,
Round1,186,col8,db,0.0913,,,,,,,
Round1,186,col8,db,0.1285,,,,,,,
Round1,186,col8,db,0.1388,,,,,,,
Round1,186,col8,db,0.9937,,,,,,,
Round1,186,col8,db,1.1168,,,,,,,
Round1,186,col8,db,1.1243,,,,,,,
Round1,186,col8,db,1.1446,,,,,,,
Round1,186,col8,db,1.191,,,,,,,
Round1,186,col8,db,1.2407,,,,,,,
Round1,186,col8,db,1.2476,,,,,,,
Round2,188,col9,db,0.002,,,,,,,
Round2,188,col9,db,0.0025,,,,,,,
Round2,188,col9,db,0.0025,,,,,,,
Round2,188,col9,db,0.003,,,,,,,
Round2,188,col9,db,0.0032,,,,,,,
Round2,188,col9,db,0.0037,,,,,,,
Round2,188,col9,db,0.0039,,,,,,,
Round2,188,col9,db,0.0042,,,,,,,
Round2,188,col9,db,0.005,,,,,,,
Round2,188,col9,db,0.0057,,,,,,,
Round2,188,col9,db,0.0057,,,,,,,
Round2,188,col9,db,0.0063,,,,,,,
Round2,188,col9,db,0.0065,,,,,,,
Round2,188,col9,db,0.0066,,,,,,,
Round2,188,col9,db,0.0075,,,,,,,
Round2,188,col9,db,0.0082,,,,,,,
Round2,188,col9,db,0.0083,,,,,,,
Round2,188,col9,db,0.0084,,,,,,,
Round2,188,col9,db,0.0087,,,,,,,
Round2,188,col9,db,0.0087,,,,,,,
Round2,188,col9,db,0.009,,,,,,,
Round2,188,col9,db,0.0098,,,,,,,
Round2,188,col9,db,0.0102,,,,,,,
Round2,188,col9,db,0.0106,,,,,,,
Round2,188,col9,db,0.0109,,,,,,,
Round2,188,col9,db,0.0109,,,,,,,
Round2,188,col9,db,0.0112,,,,,,,
Round2,188,col9,db,0.0126,,,,,,,
Round2,188,col9,db,0.0129,,,,,,,
Round2,188,col9,db,0.0132,,,,,,,
Round2,188,col9,db,0.0137,,,,,,,
Round2,188,col9,db,0.0143,,,,,,,
Round2,188,col9,db,0.0153,,,,,,,
Round2,188,col9,db,0.0157,,,,,,,
Round2,188,col9,db,0.0165,,,,,,,
Round2,188,col9,db,0.0166,,,,,,,
Round2,188,col9,db,0.0169,,,,,,,
Round2,188,col9,db,0.017,,,,,,,
Round2,188,col9,db,0.0173,,,,,,,
Round2,188,col9,db,0.0177,,,,,,,
Round2,188,col9,db,0.0178,,,,,,,
Round2,188,col9,db,0.018,,,,,,,
Round2,188,col9,db,0.018,,,,,,,
Round2,188,col9,db,0.0182,,,,,,,
Round2,188,col9,db,0.0183,,,,,,,
Round2,188,col9,db,0.0183,,,,,,,
Round2,188,col9,db,0.0186,,,,,,,
Round2,188,col9,db,0.0191,,,,,,,
Round2,188,col9,db,0.0192,,,,,,,
Round2,188,col9,db,0.0195,,,,,,,
Round2,188,col9,db,0.0197,,,,,,,
Round2,188,col9,db,0.0198,,,,,,,
Round2,188,col9,db,0.0198,,,,,,,
Round2,188,col9,db,0.0198,,,,,,,
Round2,188,col9,db,0.0199,,,,,,,
Round2,188,col9,db,0.02,,,,,,,
Round2,188,col9,db,0.0202,,,,,,,
Round2,188,col9,db,0.0205,,,,,,,
Round2,188,col9,db,0.0205,,,,,,,
Round2,188,col9,db,0.0207,,,,,,,
Round2,188,col9,db,0.0207,,,,,,,
Round2,188,col9,db,0.0208,,,,,,,
Round2,188,col9,db,0.0209,,,,,,,
Round2,188,col9,db,0.0212,,,,,,,
Round2,188,col9,db,0.0215,,,,,,,
Round2,188,col9,db,0.0217,,,,,,,
Round2,188,col9,db,0.0227,,,,,,,
Round2,188,col9,db,0.0228,,,,,,,
Round2,188,col9,db,0.0229,,,,,,,
Round2,188,col9,db,0.0229,,,,,,,
Round2,188,col9,db,0.023,,,,,,,
Round2,188,col9,db,0.0232,,,,,,,
Round2,188,col9,db,0.0234,,,,,,,
Round2,188,col9,db,0.0239,,,,,,,
Round2,188,col9,db,0.0242,,,,,,,
Round2,188,col9,db,0.0245,,,,,,,
Round2,188,col9,db,0.0247,,,,,,,
Round2,188,col9,db,0.0248,,,,,,,
Round2,188,col9,db,0.0252,,,,,,,
Round2,188,col9,db,0.0259,,,,,,,
Round2,188,col9,db,0.0266,,,,,,,
Round2,188,col9,db,0.0274,,,,,,,
Round2,188,col9,db,0.0274,,,,,,,
Round2,188,col9,db,0.0276,,,,,,,
Round2,188,col9,db,0.0278,,,,,,,
Round2,188,col9,db,0.0297,,,,,,,
Round2,188,col9,db,0.031,,,,,,,
Round2,188,col9,db,0.0311,,,,,,,
Round2,188,col9,db,0.0315,,,,,,,
Round2,188,col9,db,0.0319,,,,,,,
Round2,188,col9,db,0.032,,,,,,,
Round2,188,col9,db,0.0322,,,,,,,
Round2,188,col9,db,0.0329,,,,,,,
Round2,188,col9,db,0.0329,,,,,,,
Round2,188,col9,db,0.0338,,,,,,,
Round2,188,col9,db,0.0346,,,,,,,
Round2,188,col9,db,0.0349,,,,,,,
Round2,188,col9,db,0.0355,,,,,,,
Round2,188,col9,db,0.036,,,,,,,
Round2,188,col9,db,0.0368,,,,,,,
Round2,188,col9,db,0.0371,,,,,,,
Round2,188,col9,db,0.0372,,,,,,,
Round2,188,col9,db,0.0374,,,,,,,
Round2,188,col9,db,0.0378,,,,,,,
Round2,188,col9,db,0.0379,,,,,,,
Round2,188,col9,db,0.0381,,,,,,,
Round2,188,col9,db,0.0386,,,,,,,
Round2,188,col9,db,0.0386,,,,,,,
Round2,188,col9,db,0.0388,,,,,,,
Round2,188,col9,db,0.0396,,,,,,,
Round2,188,col9,db,0.0405,,,,,,,
Round2,188,col9,db,0.0409,,,,,,,
Round2,188,col9,db,0.0413,,,,,,,
Round2,188,col9,db,0.0416,,,,,,,
Round2,188,col9,db,0.0419,,,,,,,
Round2,188,col9,db,0.043,,,,,,,
Round2,188,col9,db,0.043,,,,,,,
Round2,188,col9,db,0.0436,,,,,,,
Round2,188,col9,db,0.0439,,,,,,,
Round2,188,col9,db,0.0443,,,,,,,
Round2,188,col9,db,0.045,,,,,,,
Round2,188,col9,db,0.0459,,,,,,,
Round2,188,col9,db,0.0471,,,,,,,
Round2,188,col9,db,0.0471,,,,,,,
Round2,188,col9,db,0.0474,,,,,,,
Round2,188,col9,db,0.0476,,,,,,,
Round2,188,col9,db,0.0476,,,,,,,
Round2,188,col9,db,0.0486,,,,,,,
Round2,188,col9,db,0.0495,,,,,,,
Round2,188,col9,db,0.0507,,,,,,,
Round2,188,col9,db,0.0511,,,,,,,
Round2,188,col9,db,0.0512,,,,,,,
Round2,188,col9,db,0.0516,,,,,,,
Round2,188,col9,db,0.0518,,,,,,,
Round2,188,col9,db,0.052,,,,,,,
Round2,188,col9,db,0.0522,,,,,,,
Round2,188,col9,db,0.0528,,,,,,,
Round2,188,col9,db,0.0537,,,,,,,
Round2,188,col9,db,0.0537,,,,,,,
Round2,188,col9,db,0.0538,,,,,,,
Round2,188,col9,db,0.0544,,,,,,,
Round2,188,col9,db,0.0549,,,,,,,
Round2,188,col9,db,0.0555,,,,,,,
Round2,188,col9,db,0.0556,,,,,,,
Round2,188,col9,db,0.0564,,,,,,,
Round2,188,col9,db,0.0566,,,,,,,
Round2,188,col9,db,0.057,,,,,,,
Round2,188,col9,db,0.0571,,,,,,,
Round2,188,col9,db,0.0576,,,,,,,
Round2,188,col9,db,0.0581,,,,,,,
Round2,188,col9,db,0.0584,,,,,,,
Round2,188,col9,db,0.0587,,,,,,,
Round2,188,col9,db,0.0592,,,,,,,
Round2,188,col9,db,0.0596,,,,,,,
Round2,188,col9,db,0.0596,,,,,,,
Round2,188,col9,db,0.0597,,,,,,,
Round2,188,col9,db,0.0598,,,,,,,
Round2,188,col9,db,0.0608,,,,,,,
Round2,188,col9,db,0.0625,,,,,,,
Round2,188,col9,db,0.0628,,,,,,,
Round2,188,col9,db,0.0633,,,,,,,
Round2,188,col9,db,0.0642,,,,,,,
Round2,188,col9,db,0.0648,,,,,,,
Round2,188,col9,db,0.0649,,,,,,,
Round2,188,col9,db,0.0649,,,,,,,
Round2,188,col9,db,0.0657,,,,,,,
Round2,188,col9,db,0.0659,,,,,,,
Round2,188,col9,db,0.066,,,,,,,
Round2,188,col9,db,0.0663,,,,,,,
Round2,188,col9,db,0.0666,,,,,,,
Round2,188,col9,db,0.0675,,,,,,,
Round2,188,col9,db,0.0677,,,,,,,
Round2,188,col9,db,0.0677,,,,,,,
Round2,188,col9,db,0.0678,,,,,,,
Round2,188,col9,db,0.0693,,,,,,,
Round2,188,col9,db,0.0697,,,,,,,
Round2,188,col9,db,0.0704,,,,,,,
Round2,188,col9,db,0.0722,,,,,,,
Round2,188,col9,db,0.0735,,,,,,,
Round2,188,col9,db,0.0758,,,,,,,
Round2,188,col9,db,0.0795,,,,,,,
Round2,188,col9,db,0.0795,,,,,,,
Round2,188,col9,db,0.08,,,,,,,
Round2,188,col9,db,0.0808,,,,,,,
Round2,188,col9,db,0.084,,,,,,,
Round2,188,col9,db,0.0842,,,,,,,
Round2,188,col9,db,0.087,,,,,,,
Round2,188,col9,db,0.0885,,,,,,,
Round2,188,col9,db,0.0904,,,,,,,
Round2,188,col9,db,0.0907,,,,,,,
Round2,188,col9,db,0.0929,,,,,,,
Round2,188,col9,db,0.0942,,,,,,,
Round2,188,col9,db,0.0948,,,,,,,
Round2,188,col9,db,0.0969,,,,,,,
Round2,188,col9,db,0.0973,,,,,,,
Round2,188,col9,db,0.0976,,,,,,,
Round2,188,col9,db,0.0976,,,,,,,
Round2,188,col9,db,0.0996,,,,,,,
Round2,188,col9,db,0.1009,,,,,,,
Round2,188,col9,db,0.1009,,,,,,,
Round2,188,col9,db,0.1047,,,,,,,
Round2,188,col9,db,0.1061,,,,,,,
Round2,188,col9,db,0.1109,,,,,,,
Round2,188,col9,db,0.1198,,,,,,,
Round2,188,col9,db,0.1332,,,,,,,
Round2,188,col9,db,0.1475,,,,,,,
Round2,188,col9,db,0.1522,,,,,,,
Round2,188,col9,db,0.1735,,,,,,,
Round2,188,col9,db,0.1784,,,,,,,
Round2,188,col9,db,0.194,,,,,,,
Round2,188,col9,db,0.2015,,,,,,,
Round2,188,col9,db,0.2089,,,,,,,
Round2,188,col9,db,0.2102,,,,,,,
